icd9_code,icd10_code,approximate,no_map,combination,scenario,choice_list
05601,B0601,0,0,0,0,0
05609,B0609,1,0,0,0,0
05671,B0682,0,0,0,0,0
05679,B0681,1,0,0,0,0
05679,B0689,1,0,0,0,0
0568,B0689,1,0,0,0,0
0569,B069,0,0,0,0,0
0570,B083,0,0,0,0,0
0578,B09,1,0,0,0,0
0578,L444,1,0,0,0,0
0579,B09,1,0,0,0,0
05810,B0820,0,0,0,0,0
05811,B0821,0,0,0,0,0
05812,B0822,0,0,0,0,0
05821,B1001,0,0,0,0,0
05829,B1009,0,0,0,0,0
05881,B1081,1,0,0,0,0
05882,B1082,1,0,0,0,0
05889,B1089,1,0,0,0,0
05900,B0809,1,0,0,0,0
05901,B04,0,0,0,0,0
05909,B0809,1,0,0,0,0
05910,B0860,0,0,0,0,0
05911,B0861,0,0,0,0,0
05912,B0862,0,0,0,0,0
05919,B0869,0,0,0,0,0
05920,B0870,1,0,0,0,0
05921,B0871,0,0,0,0,0
05922,B0872,0,0,0,0,0
0598,B088,1,0,0,0,0
0599,B088,1,0,0,0,0
0600,A950,0,0,0,0,0
0601,A951,0,0,0,0,0
0609,A959,0,0,0,0,0
061,A90,0,0,0,0,0
0620,A830,0,0,0,0,0
0621,A831,0,0,0,0,0
0622,A832,0,0,0,0,0
0623,A833,0,0,0,0,0
0624,A834,0,0,0,0,0
0625,A835,0,0,0,0,0
0628,A838,1,0,0,0,0
0629,A839,0,0,0,0,0
0630,A840,0,0,0,0,0
0631,A848,1,0,0,0,0
0632,A841,0,0,0,0,0
0638,A848,1,0,0,0,0
0639,A849,0,0,0,0,0
064,A852,0,0,0,0,0
0650,A980,0,0,0,0,0
0651,A981,0,0,0,0,0
0652,A982,0,0,0,0,0
0653,A988,1,0,0,0,0
0654,A91,1,0,0,0,0
0654,A920,1,0,0,0,0
0658,A988,1,0,0,0,0
0659,A99,1,0,0,0,0
0660,A931,0,0,0,0,0
0661,A932,1,0,0,0,0
0662,A922,0,0,0,0,0
0663,A920,1,0,0,0,0
0663,A921,1,0,0,0,0
0663,A924,1,0,0,0,0
0663,A925,1,0,0,0,0
0663,A928,1,0,0,0,0
0663,A930,1,0,0,0,0
0663,B331,1,0,0,0,0
06640,A9230,0,0,0,0,0
06641,A9231,0,0,0,0,0
06642,A9232,0,0,0,0,0
06649,A9239,0,0,0,0,0
0668,A938,0,0,0,0,0
0669,A94,1,0,0,0,0
0700,B150,0,0,0,0,0
0701,B159,0,0,0,0,0
07020,B162,1,0,0,0,0
07020,B1911,1,0,0,0,0
07021,B160,1,0,0,0,0
07022,B181,1,0,0,0,0
07023,B180,1,0,0,0,0
07030,B169,1,0,0,0,0
07030,B1910,1,0,0,0,0
07031,B161,1,0,0,0,0
07032,B181,1,0,0,0,0
07033,B180,1,0,0,0,0
07041,B1711,0,0,0,0,0
07042,B170,1,0,0,0,0
07043,B172,1,0,0,0,0
07044,B182,1,0,0,0,0
07049,B178,1,0,0,0,0
07051,B1710,0,0,0,0,0
07052,B170,1,0,0,0,0
07053,B172,1,0,0,0,0
07054,B182,1,0,0,0,0
07059,B178,1,0,0,0,0
07059,B188,1,0,0,0,0
07059,B189,1,0,0,0,0
0706,B190,0,0,0,0,0
07070,B1920,0,0,0,0,0
07071,B1921,0,0,0,0,0
0709,B199,1,0,0,0,0
071,A829,1,0,0,0,0
0720,B260,0,0,0,0,0
0721,B261,0,0,0,0,0
0722,B262,0,0,0,0,0
0723,B263,0,0,0,0,0
07271,B2681,0,0,0,0,0
07272,B2684,0,0,0,0,0
07279,B2682,1,0,0,0,0
07279,B2683,1,0,0,0,0
07279,B2685,1,0,0,0,0
07279,B2689,1,0,0,0,0
0728,B2689,1,0,0,0,0
0729,B269,0,0,0,0,0
0730,A70,1,0,1,1,1
0730,J17,1,0,1,1,2
0737,A70,1,0,0,0,0
0738,A70,1,0,0,0,0
0739,A70,1,0,0,0,0
0740,B085,0,0,0,0,0
0741,B330,0,0,0,0,0
07420,B3320,1,0,0,0,0
07421,B3323,1,0,0,0,0
07422,B3321,1,0,0,0,0
07423,B3322,1,0,0,0,0
0743,B084,0,0,0,0,0
0748,B341,1,0,0,0,0
075,B2790,1,0,0,0,0
0760,A710,0,0,0,0,0
0761,A711,0,0,0,0,0
0769,A719,0,0,0,0,0
0770,A740,1,0,0,0,0
0771,B300,0,0,0,0,0
0772,B302,0,0,0,0,0
0773,B301,1,0,0,0,0
0774,B303,0,0,0,0,0
0778,B308,0,0,0,0,0
07798,A740,1,0,0,0,0
07798,A7489,1,0,0,0,0
07799,B309,0,0,0,0,0
0780,B081,0,0,0,0,0
07810,B079,0,0,0,0,0
07811,A630,0,0,0,0,0
07812,B070,0,0,0,0,0
07819,B078,0,0,0,0,0
0782,B338,1,0,0,0,0
0783,A281,0,0,0,0,0
0784,B088,1,0,0,0,0
0785,B259,1,0,0,0,0
0786,A985,0,0,0,0,0
0787,A960,1,0,0,0,0
0787,A961,1,0,0,0,0
0787,A968,1,0,0,0,0
07881,A881,0,0,0,0,0
07882,R1111,1,0,0,0,0
07888,A7489,1,0,0,0,0
07889,A983,1,0,0,0,0
07889,A984,1,0,0,0,0
07889,B338,1,0,0,0,0
0790,B970,1,0,0,0,0
0791,B9712,1,0,0,0,0
0792,B9711,1,0,0,0,0
0793,B9789,1,0,0,0,0
0794,B977,0,0,0,0,0
07950,B9730,0,0,0,0,0
07951,B9733,0,0,0,0,0
07952,B9734,0,0,0,0,0
07953,B9735,0,0,0,0,0
07959,B333,1,0,0,0,0
07959,B9739,1,0,0,0,0
0796,B974,1,0,0,0,0
07981,B334,1,0,0,0,0
07982,B9721,0,0,0,0,0
07983,B343,1,0,0,0,0
07988,A7489,1,0,0,0,0
07989,B338,1,0,0,0,0
07989,B341,1,0,0,0,0
07989,B342,1,0,0,0,0
07989,B344,1,0,0,0,0
07989,B348,1,0,0,0,0
07989,B9719,1,0,0,0,0
07989,B9729,1,0,0,0,0
07989,B9789,1,0,0,0,0
07998,A749,1,0,0,0,0
07999,B9789,1,0,0,0,0
080,A750,0,0,0,0,0
0810,A752,0,0,0,0,0
0811,A751,0,0,0,0,0
0812,A753,0,0,0,0,0
0819,A759,0,0,0,0,0
0820,A770,1,0,0,0,0
0821,A771,0,0,0,0,0
0822,A772,0,0,0,0,0
0823,A773,0,0,0,0,0
08240,A7740,0,0,0,0,0
08241,A7741,0,0,0,0,0
08249,A7749,0,0,0,0,0
0828,A778,1,0,0,0,0
0829,A799,1,0,0,0,0
0830,A78,0,0,0,0,0
0831,A790,0,0,0,0,0
0832,A791,1,0,0,0,0
0838,A7981,1,0,0,0,0
0838,A7989,1,0,0,0,0
0839,A799,1,0,0,0,0
0840,B508,1,0,0,0,0
0840,B509,1,0,0,0,0
0841,B519,1,0,0,0,0
0842,B529,1,0,0,0,0
0843,B530,0,0,0,0,0
0844,B531,1,0,0,0,0
0844,B538,1,0,0,0,0
0845,B509,1,0,0,0,0
0845,B519,1,0,0,0,0
0845,B529,1,0,0,0,0
0846,B54,0,0,0,0,0
0847,B538,1,0,0,0,0
0848,B508,1,0,0,0,0
0849,B500,1,0,0,0,0
0849,B508,1,0,0,0,0
0849,B510,1,0,0,0,0
0849,B518,1,0,0,0,0
0849,B520,1,0,0,0,0
0849,B528,1,0,0,0,0
0850,B550,0,0,0,0,0
0851,B551,1,0,0,0,0
0852,B551,1,0,0,0,0
0853,B551,1,0,0,0,0
0854,B551,1,0,0,0,0
0855,B552,0,0,0,0,0
0859,B559,0,0,0,0,0
0860,B570,1,0,0,0,0
0860,B572,1,0,0,0,0
0861,B575,1,0,0,0,0
0862,B571,1,0,0,0,0
0863,B560,0,0,0,0,0
0864,B561,0,0,0,0,0
0865,B569,1,0,0,0,0
0869,B569,1,0,0,0,0
0870,A680,0,0,0,0,0
0871,A681,0,0,0,0,0
0879,A689,0,0,0,0,0
0880,A449,1,0,0,0,0
08881,A6920,1,0,0,0,0
08882,B600,0,0,0,0,0
08889,B608,1,0,0,0,0
0889,B64,1,0,0,0,0
0900,A5009,1,0,0,0,0
0901,A501,0,0,0,0,0
0902,A502,0,0,0,0,0
0903,A5031,1,0,0,0,0
09040,A5040,1,0,0,0,0
09040,A5045,1,0,0,0,0
09041,A5042,1,0,0,0,0
09042,A5041,1,0,0,0,0
09049,A5049,1,0,0,0,0
0905,A5052,1,0,0,0,0
0905,A5057,1,0,0,0,0
0905,A5059,1,0,0,0,0
0906,A506,0,0,0,0,0
0907,A507,0,0,0,0,0
0909,A509,0,0,0,0,0
0910,A510,0,0,0,0,0
0911,A511,0,0,0,0,0
0912,A512,0,0,0,0,0
0913,A5131,1,0,0,0,0
0913,A5139,1,0,0,0,0
0914,A5149,1,0,0,0,0
09150,A5143,1,0,0,0,0
09151,A5143,1,0,0,0,0
09152,A5143,1,0,0,0,0
09161,A5146,1,0,0,0,0
09162,A5145,0,0,0,0,0
09169,A5149,1,0,0,0,0
0917,A5149,1,0,0,0,0
09181,A5141,1,0,0,0,0
09182,A5132,0,0,0,0,0
09189,A5149,1,0,0,0,0
0919,A5149,1,0,0,0,0
0920,A515,1,0,0,0,0
0929,A515,1,0,0,0,0
0930,A5201,0,0,0,0,0
0931,A5202,0,0,0,0,0
09320,A5203,1,0,0,0,0
09321,A5203,1,0,0,0,0
09322,A5203,1,0,0,0,0
09323,A5203,1,0,0,0,0
09324,A5203,1,0,0,0,0
09381,A5206,1,0,0,0,0
09382,A5206,1,0,0,0,0
09389,A5209,1,0,0,0,0
0939,A5200,0,0,0,0,0
0940,A5211,1,0,0,0,0
0941,A5217,0,0,0,0,0
0942,A5213,1,0,0,0,0
0943,A522,0,0,0,0,0
09481,A5214,1,0,0,0,0
09482,A5219,1,0,0,0,0
09483,A5219,1,0,0,0,0
09484,A5215,1,0,0,0,0
09485,A5215,1,0,0,0,0
09486,A5215,1,0,0,0,0
09487,A5219,1,0,0,0,0
09489,A5219,1,0,0,0,0
0949,A523,1,0,0,0,0
0950,A5271,1,0,0,0,0
0951,A5272,1,0,0,0,0
0952,A5274,1,0,0,0,0
0953,A5274,1,0,0,0,0
0954,A5275,1,0,0,0,0
0955,A5277,1,0,0,0,0
0956,A5278,1,0,0,0,0
0957,A5278,1,0,0,0,0
0958,A5273,1,0,0,0,0
0958,A5276,1,0,0,0,0
0958,A5279,1,0,0,0,0
0959,A5279,1,0,0,0,0
096,A528,0,0,0,0,0
0970,A529,0,0,0,0,0
0971,A530,0,0,0,0,0
0979,A539,0,0,0,0,0
0980,A5400,1,0,0,0,0
09810,A5429,1,0,0,0,0
09811,A5401,1,0,0,0,0
09812,A5422,1,0,0,0,0
09813,A5423,1,0,0,0,0
09814,A5423,1,0,0,0,0
09815,A5403,1,0,0,0,0
09816,A5424,1,0,0,0,0
09817,A5429,1,0,0,0,0
09819,A5421,1,0,0,0,0
0982,A5400,1,0,0,0,0
09830,A5429,1,0,0,0,0
09831,A5401,1,0,0,0,0
09832,A5422,1,0,0,0,0
09833,A5423,1,0,0,0,0
09834,A5423,1,0,0,0,0
09835,A5403,1,0,0,0,0
09836,A5424,1,0,0,0,0
09837,A5429,1,0,0,0,0
09839,A5429,1,0,0,0,0
09840,A5431,0,0,0,0,0
09841,A5432,0,0,0,0,0
09842,A5439,1,0,0,0,0
09843,A5433,0,0,0,0,0
09849,A5439,1,0,0,0,0
09850,A5442,0,0,0,0,0
09851,A5449,1,0,0,0,0
09852,A5449,1,0,0,0,0
09853,A5441,0,0,0,0,0
09859,A5440,1,0,0,0,0
0986,A545,0,0,0,0,0
0987,A546,0,0,0,0,0
09881,A5489,1,0,0,0,0
09882,A5481,0,0,0,0,0
09883,A5483,1,0,0,0,0
09884,A5483,1,0,0,0,0
09885,A5483,1,0,0,0,0
09886,A5485,0,0,0,0,0
09889,A5486,1,0,0,0,0
09889,A5489,1,0,0,0,0
0990,A57,0,0,0,0,0
0991,A55,0,0,0,0,0
0992,A58,0,0,0,0,0
0993,M0230,1,0,0,0,0
09940,N341,1,0,0,0,0
09941,N341,1,0,0,0,0
09949,N341,1,0,0,0,0
09950,A5619,1,0,0,0,0
09951,A564,0,0,0,0,0
09952,A563,0,0,0,0,0
09953,A5600,1,0,0,0,0
09954,A5619,1,0,0,0,0
09955,A562,0,0,0,0,0
09956,A568,1,0,0,0,0
09959,A568,1,0,0,0,0
0998,A638,1,0,0,0,0
0999,A64,0,0,0,0,0
1000,A270,0,0,0,0,0
10081,A2781,0,0,0,0,0
10089,A2789,1,0,0,0,0
1009,A279,0,0,0,0,0
101,A690,1,0,0,0,0
101,A691,1,0,0,0,0
1020,A660,0,0,0,0,0
1021,A661,0,0,0,0,0
1022,A662,0,0,0,0,0
1023,A663,0,0,0,0,0
1024,A664,0,0,0,0,0
1025,A665,0,0,0,0,0
1026,A666,0,0,0,0,0
1027,A667,0,0,0,0,0
1028,A668,0,0,0,0,0
1029,A669,0,0,0,0,0
1030,A670,0,0,0,0,0
1031,A671,0,0,0,0,0
1032,A672,0,0,0,0,0
1033,A673,0,0,0,0,0
1039,A679,0,0,0,0,0
1040,A65,0,0,0,0,0
1048,A698,0,0,0,0,0
1049,A699,0,0,0,0,0
1100,B350,0,0,0,0,0
1101,B351,0,0,0,0,0
1102,B352,0,0,0,0,0
1103,B356,0,0,0,0,0
1104,B353,0,0,0,0,0
1105,B354,1,0,0,0,0
1105,B355,1,0,0,0,0
1106,B358,1,0,0,0,0
1108,B358,1,0,0,0,0
1109,B359,0,0,0,0,0
1110,B360,0,0,0,0,0
1111,B361,0,0,0,0,0
1112,B362,0,0,0,0,0
1113,B363,0,0,0,0,0
1118,B368,1,0,0,0,0
1119,B369,1,0,0,0,0
1120,B370,1,0,0,0,0
1120,B3783,1,0,0,0,0
1121,B373,0,0,0,0,0
1122,B3742,1,0,0,0,0
1122,B3749,1,0,0,0,0
1123,B372,0,0,0,0,0
1124,B371,1,0,0,0,0
1125,B377,1,0,0,0,0
11281,B376,0,0,0,0,0
11282,B3784,0,0,0,0,0
11283,B375,0,0,0,0,0
11284,B3781,0,0,0,0,0
11285,B3782,0,0,0,0,0
11289,B3789,1,0,0,0,0
1129,B379,0,0,0,0,0
1140,B380,1,0,0,0,0
1141,B383,1,0,0,0,0
1142,B384,0,0,0,0,0
1143,B3889,1,0,0,0,0
1144,B381,0,0,0,0,0
1145,B382,0,0,0,0,0
1149,B389,0,0,0,0,0
11500,B394,1,0,0,0,0
11501,B394,1,0,1,1,1
11501,G02,1,0,1,1,2
11502,B394,1,0,1,1,1
11502,H32,1,0,1,1,2
11503,B394,1,0,1,1,1
11503,I32,1,0,1,1,2
11504,B394,1,0,1,1,1
11504,I39,1,0,1,1,2
11505,B392,1,0,0,0,0
11509,B393,1,0,0,0,0
11510,B395,1,0,0,0,0
11511,B395,1,0,1,1,1
11511,G02,1,0,1,1,2
11512,B395,1,0,1,1,1
11512,H32,1,0,1,1,2
11513,B395,1,0,1,1,1
11513,I32,1,0,1,1,2
11514,B395,1,0,1,1,1
11514,I39,1,0,1,1,2
11515,B395,1,0,1,1,1
11515,J17,1,0,1,1,2
11519,B395,1,0,0,0,0
11590,B399,1,0,0,0,0
11591,B399,1,0,1,1,1
11591,G02,1,0,1,1,2
11592,B399,1,0,1,1,1
11592,H32,1,0,1,1,2
11593,B399,1,0,1,1,1
11593,I32,1,0,1,1,2
11594,B399,1,0,1,1,1
11594,I39,1,0,1,1,2
11595,B399,1,0,1,1,1
11595,J17,1,0,1,1,2
11599,B399,1,0,0,0,0
1160,B409,1,0,0,0,0
1161,B410,1,0,0,0,0
1161,B419,1,0,0,0,0
1162,B480,0,0,0,0,0
1170,B481,0,0,0,0,0
1171,B420,1,0,0,0,0
1171,B421,1,0,0,0,0
1171,B427,1,0,0,0,0
1171,B429,1,0,0,0,0
1172,B439,1,0,0,0,0
1173,B449,1,0,0,0,0
1174,B470,1,0,0,0,0
1175,B450,1,0,0,0,0
1175,B457,1,0,0,0,0
1175,B459,1,0,0,0,0
1176,B482,0,0,0,0,0
1177,B469,1,0,0,0,0
1178,B488,1,0,0,0,0
1179,B488,1,0,0,0,0
1179,B49,1,0,0,0,0
118,B488,1,0,0,0,0
1200,B650,0,0,0,0,0
1201,B651,0,0,0,0,0
1202,B652,0,0,0,0,0
1203,B653,0,0,0,0,0
1208,B658,0,0,0,0,0
1209,B659,0,0,0,0,0
1210,B660,0,0,0,0,0
1211,B661,0,0,0,0,0
1212,B664,0,0,0,0,0
1213,B663,0,0,0,0,0
1214,B665,0,0,0,0,0
1215,B668,1,0,0,0,0
1216,B668,1,0,0,0,0
1218,B662,1,0,0,0,0
1218,B668,1,0,0,0,0
1219,B669,0,0,0,0,0
1220,B670,0,0,0,0,0
1221,B671,0,0,0,0,0
1222,B6731,0,0,0,0,0
1223,B6739,1,0,0,0,0
1224,B674,0,0,0,0,0
1225,B675,0,0,0,0,0
1226,B6769,1,0,0,0,0
1227,B677,0,0,0,0,0
1228,B678,0,0,0,0,0
1229,B6790,1,0,0,0,0
1229,B6799,1,0,0,0,0
1230,B680,0,0,0,0,0
1231,B699,1,0,0,0,0
1232,B681,0,0,0,0,0
1233,B689,0,0,0,0,0
1234,B700,0,0,0,0,0
1235,B701,0,0,0,0,0
1236,B710,0,0,0,0,0
1238,B711,1,0,0,0,0
1238,B718,1,0,0,0,0
1239,B719,0,0,0,0,0
124,B75,0,0,0,0,0
1250,B740,0,0,0,0,0
1251,B741,0,0,0,0,0
1252,B743,0,0,0,0,0
1253,B731,1,0,0,0,0
1254,B748,1,0,0,0,0
1255,B744,0,0,0,0,0
1256,B748,1,0,0,0,0
1257,B72,0,0,0,0,0
1259,B749,0,0,0,0,0
1260,B760,1,0,0,0,0
1261,B761,0,0,0,0,0
1262,B760,1,0,0,0,0
1263,B760,1,0,0,0,0
1268,B760,1,0,0,0,0
1269,B768,1,0,0,0,0
1269,B769,1,0,0,0,0
1270,B7781,1,0,0,0,0
1270,B779,1,0,0,0,0
1271,B810,0,0,0,0,0
1272,B789,1,0,0,0,0
1273,B79,0,0,0,0,0
1274,B80,0,0,0,0,0
1275,B811,0,0,0,0,0
1276,B812,0,0,0,0,0
1277,B818,1,0,0,0,0
1278,B814,0,0,0,0,0
1279,B820,0,0,0,0,0
1280,B830,0,0,0,0,0
1281,B831,0,0,0,0,0
1288,B832,1,0,0,0,0
1288,B838,1,0,0,0,0
1289,B839,0,0,0,0,0
129,B829,0,0,0,0,0
1300,B582,0,0,0,0,0
1301,B5809,1,0,0,0,0
1302,B5801,0,0,0,0,0
1303,B5881,0,0,0,0,0
1304,B583,1,0,0,0,0
1305,B581,0,0,0,0,0
1307,B5889,1,0,0,0,0
1308,B5889,1,0,0,0,0
1309,B589,0,0,0,0,0
13100,A5900,0,0,0,0,0
13101,A5901,0,0,0,0,0
13102,A5903,1,0,0,0,0
13103,A5902,0,0,0,0,0
13109,A5909,0,0,0,0,0
1318,A598,0,0,0,0,0
1319,A599,0,0,0,0,0
1320,B850,0,0,0,0,0
1321,B851,0,0,0,0,0
1322,B853,0,0,0,0,0
1323,B854,0,0,0,0,0
1329,B852,0,0,0,0,0
1330,B86,0,0,0,0,0
1338,B880,1,0,0,0,0
1339,B889,1,0,0,0,0
1340,B879,1,0,0,0,0
1341,B882,1,0,0,0,0
1342,B834,1,0,0,0,0
1342,B883,1,0,0,0,0
1348,B888,1,0,0,0,0
1349,B889,1,0,0,0,0
135,D869,1,0,0,0,0
1360,L946,0,0,0,0,0
1361,M352,1,0,0,0,0
13621,B6011,1,0,0,0,0
13629,B6019,1,0,0,0,0
13629,B602,1,0,0,0,0
1363,B59,0,0,0,0,0
1364,B608,1,0,0,0,0
1365,A078,1,0,0,0,0
1368,B608,1,0,0,0,0
1368,B998,1,0,0,0,0
1369,B89,1,0,0,0,0
1369,B999,1,0,0,0,0
1370,B909,0,0,0,0,0
1371,B900,0,0,0,0,0
1372,B901,0,0,0,0,0
1373,B902,0,0,0,0,0
1374,B908,0,0,0,0,0
138,B91,1,0,0,0,0
138,G14,1,0,0,0,0
1390,B941,0,0,0,0,0
1391,B940,0,0,0,0,0
1398,B948,1,0,0,0,0
1398,B949,1,0,0,0,0
1400,C000,0,0,0,0,0
1401,C001,0,0,0,0,0
1403,C003,0,0,0,0,0
1404,C004,0,0,0,0,0
1405,C005,0,0,0,0,0
1406,C006,0,0,0,0,0
1408,C008,0,0,0,0,0
1409,C002,1,0,0,0,0
1410,C01,0,0,0,0,0
1411,C020,0,0,0,0,0
1412,C021,0,0,0,0,0
1413,C022,0,0,0,0,0
1414,C023,0,0,0,0,0
1415,C028,1,0,0,0,0
1416,C024,0,0,0,0,0
1418,C028,1,0,0,0,0
1419,C029,0,0,0,0,0
1420,C07,0,0,0,0,0
1421,C080,0,0,0,0,0
1422,C081,0,0,0,0,0
1428,C089,1,0,0,0,0
1429,C089,1,0,0,0,0
1430,C030,0,0,0,0,0
1431,C031,0,0,0,0,0
1438,C039,1,0,0,0,0
1439,C039,1,0,0,0,0
1440,C040,0,0,0,0,0
1441,C041,0,0,0,0,0
1448,C048,0,0,0,0,0
1449,C049,0,0,0,0,0
1450,C060,0,0,0,0,0
1451,C061,0,0,0,0,0
1452,C050,0,0,0,0,0
1453,C051,0,0,0,0,0
1454,C052,0,0,0,0,0
1455,C059,1,0,0,0,0
1456,C062,0,0,0,0,0
1458,C0689,1,0,0,0,0
1459,C069,0,0,0,0,0
1460,C099,1,0,0,0,0
1461,C090,0,0,0,0,0
1462,C091,0,0,0,0,0
1463,C100,0,0,0,0,0
1464,C101,0,0,0,0,0
1465,C108,1,0,0,0,0
1466,C102,0,0,0,0,0
1467,C103,0,0,0,0,0
1468,C104,1,0,0,0,0
1468,C108,1,0,0,0,0
1469,C109,0,0,0,0,0
1470,C110,0,0,0,0,0
1471,C111,0,0,0,0,0
1472,C112,0,0,0,0,0
1473,C113,0,0,0,0,0
1478,C118,1,0,0,0,0
1479,C119,0,0,0,0,0
1480,C130,0,0,0,0,0
1481,C12,0,0,0,0,0
1482,C131,0,0,0,0,0
1483,C132,0,0,0,0,0
1488,C138,1,0,0,0,0
1489,C139,0,0,0,0,0
1490,C140,0,0,0,0,0
1491,C142,0,0,0,0,0
1498,C148,1,0,0,0,0
1499,C148,1,0,0,0,0
1500,C153,1,0,0,0,0
1501,C154,1,0,0,0,0
1502,C155,1,0,0,0,0
1503,C153,1,0,0,0,0
1504,C154,1,0,0,0,0
1505,C155,1,0,0,0,0
1508,C158,1,0,0,0,0
1509,C159,0,0,0,0,0
1510,C160,0,0,0,0,0
1511,C164,0,0,0,0,0
1512,C163,0,0,0,0,0
1513,C161,0,0,0,0,0
1514,C162,0,0,0,0,0
1515,C165,0,0,0,0,0
1516,C166,0,0,0,0,0
1518,C168,1,0,0,0,0
1519,C169,0,0,0,0,0
1520,C170,0,0,0,0,0
1521,C171,0,0,0,0,0
1522,C172,0,0,0,0,0
1523,C173,0,0,0,0,0
1528,C178,1,0,0,0,0
1529,C179,0,0,0,0,0
1530,C183,0,0,0,0,0
1531,C184,0,0,0,0,0
1532,C186,0,0,0,0,0
1533,C187,0,0,0,0,0
1534,C180,0,0,0,0,0
1535,C181,0,0,0,0,0
1536,C182,0,0,0,0,0
1537,C185,0,0,0,0,0
1538,C188,1,0,0,0,0
1539,C189,0,0,0,0,0
1540,C19,0,0,0,0,0
1541,C20,0,0,0,0,0
1542,C211,0,0,0,0,0
1543,C210,0,0,0,0,0
1548,C218,1,0,0,0,0
1550,C220,1,0,0,0,0
1550,C222,1,0,0,0,0
1550,C227,1,0,0,0,0
1550,C228,1,0,0,0,0
1551,C221,0,0,0,0,0
1552,C229,0,0,0,0,0
1560,C23,0,0,0,0,0
1561,C240,0,0,0,0,0
1562,C241,0,0,0,0,0
1568,C248,0,0,0,0,0
1569,C249,0,0,0,0,0
1570,C250,0,0,0,0,0
1571,C251,0,0,0,0,0
1572,C252,0,0,0,0,0
1573,C253,0,0,0,0,0
1574,C254,0,0,0,0,0
1578,C257,1,0,0,0,0
1578,C258,1,0,0,0,0
1579,C259,0,0,0,0,0
1580,C480,0,0,0,0,0
1588,C481,1,0,0,0,0
1588,C488,1,0,0,0,0
1589,C482,0,0,0,0,0
1590,C260,0,0,0,0,0
1591,C261,0,0,0,0,0
1598,C269,1,0,0,0,0
1599,C269,1,0,0,0,0
1600,C300,0,0,0,0,0
1601,C301,0,0,0,0,0
1602,C310,0,0,0,0,0
1603,C311,0,0,0,0,0
1604,C312,0,0,0,0,0
1605,C313,0,0,0,0,0
1608,C318,0,0,0,0,0
1609,C319,0,0,0,0,0
1610,C320,0,0,0,0,0
1611,C321,0,0,0,0,0
1612,C322,0,0,0,0,0
1613,C323,0,0,0,0,0
1618,C328,0,0,0,0,0
1619,C329,0,0,0,0,0
1620,C33,0,0,0,0,0
1622,C3400,1,0,0,0,0
1623,C3410,1,0,0,0,0
1624,C342,0,0,0,0,0
1625,C3430,1,0,0,0,0
1628,C3480,1,0,0,0,0
1629,C3490,1,0,0,0,0
1630,C384,1,0,0,0,0
1631,C384,1,0,0,0,0
1638,C384,1,0,0,0,0
1639,C384,1,0,0,0,0
1640,C37,0,0,0,0,0
1641,C380,1,0,0,0,0
1642,C381,0,0,0,0,0
1643,C382,0,0,0,0,0
1648,C388,0,0,0,0,0
1649,C383,0,0,0,0,0
1650,C390,0,0,0,0,0
1658,C399,1,0,0,0,0
1659,C399,1,0,0,0,0
1700,C410,0,0,0,0,0
1701,C411,0,0,0,0,0
1702,C412,0,0,0,0,0
1703,C413,0,0,0,0,0
1704,C4000,1,0,0,0,0
1705,C4010,1,0,0,0,0
1706,C414,0,0,0,0,0
1707,C4020,1,0,0,0,0
1708,C4030,1,0,0,0,0
1709,C419,1,0,0,0,0
1710,C490,1,0,0,0,0
1712,C4910,1,0,0,0,0
1713,C4920,1,0,0,0,0
1714,C493,1,0,0,0,0
1715,C494,1,0,0,0,0
1715,C49A0,1,0,0,0,0
1715,C49A1,1,0,0,0,0
1715,C49A2,1,0,0,0,0
1715,C49A3,1,0,0,0,0
1715,C49A4,1,0,0,0,0
1715,C49A5,1,0,0,0,0
1715,C49A9,1,0,0,0,0
1716,C495,1,0,0,0,0
1717,C496,1,0,0,0,0
1718,C478,1,0,0,0,0
1718,C498,1,0,0,0,0
1719,C499,1,0,0,0,0
1720,C430,1,0,0,0,0
1720,D030,1,0,0,0,0
1721,C4310,1,0,0,0,0
1721,D0310,1,0,0,0,0
1721,D0311,1,0,0,0,0
1721,D0312,1,0,0,0,0
1722,C4320,1,0,0,0,0
1722,D0320,1,0,0,0,0
1722,D0321,1,0,0,0,0
1722,D0322,1,0,0,0,0
1723,C4330,1,0,0,0,0
1723,C4331,1,0,0,0,0
1723,C4339,1,0,0,0,0
1723,D0330,1,0,0,0,0
1723,D0339,1,0,0,0,0
1724,C434,1,0,0,0,0
1724,D034,1,0,0,0,0
1725,C4359,1,0,0,0,0
1725,D0351,1,0,0,0,0
1725,D0352,1,0,0,0,0
1725,D0359,1,0,0,0,0
1726,C4360,1,0,0,0,0
1726,D0360,1,0,0,0,0
1726,D0361,1,0,0,0,0
1726,D0362,1,0,0,0,0
1727,C4370,1,0,0,0,0
1727,D0370,1,0,0,0,0
1727,D0371,1,0,0,0,0
1727,D0372,1,0,0,0,0
1728,C438,1,0,0,0,0
1728,D038,1,0,0,0,0
1729,C439,1,0,0,0,0
1729,D039,1,0,0,0,0
17300,C4400,0,0,0,0,0
17301,C4401,0,0,0,0,0
17302,C4402,0,0,0,0,0
17309,C4409,0,0,0,0,0
17310,C44101,1,0,0,0,0
17311,C44111,1,0,0,0,0
17312,C44121,1,0,0,0,0
17319,C44191,1,0,0,0,0
17320,C44201,1,0,0,0,0
17321,C44211,1,0,0,0,0
17322,C44221,1,0,0,0,0
